,city,province,address,nearest_city
3671,Kessel-Lo,vlaams-brabant,Edelzangerslaan 6 22,Leuven
3672,Zellik,vlaams-brabant,Laarbeeklaan 42 3,Brussels
3673,Vilvoorde,vlaams-brabant,Franklin Rooseveltlaan 55 2,Brussels
3674,Vilvoorde,vlaams-brabant,Twee Leeuwenweg 20,Brussels
3675,Asse,vlaams-brabant,Gentsesteenweg 177,Brussels
3676,Dilbeek,vlaams-brabant,Ninoofsesteenweg 408 602,Brussels
3677,Begijnendijk,vlaams-brabant,Mechelbaan 31,Leuven
3678,Vilvoorde,vlaams-brabant,,Brussels
3679,Meldert,vlaams-brabant,Drogenbergstraat 7,Leuven
3680,Merchtem,vlaams-brabant,Koning Albertstraat 47 1,Brussels
3681,Groot-Bijgaarden,vlaams-brabant,Bosstraat 22 101,Brussels
3682,Leuven,vlaams-brabant,Prosper Poulletlaan 4 0503,Leuven
3683,Vilvoorde,vlaams-brabant,Marie-Josewijk 7,Brussels
3684,Halle,vlaams-brabant,August Demaeghtlaan 71 32,Brussels
3685,Scherpenheuvel-Zichem,vlaams-brabant,Mannenberg 162,Leuven
3686,Opwijk,vlaams-brabant,Averbeekstraat 31 101,Brussels
3687,Ruisbroek,vlaams-brabant,Boomkwekerijstraat 56,Brussels
3688,Eppegem,vlaams-brabant,Brusselsesteenweg 287,Brussels
3689,Asse,vlaams-brabant,Prieelstraat 23 0209,Brussels
3690,Beersel,vlaams-brabant,Batenborg 17,Brussels
3691,Woluwe-saint-Etienne,vlaams-brabant,Woluwedal 12,Brussels
3692,Groot-Bijgaarden,vlaams-brabant,Pontbeekstraat 9,Brussels
3693,Vilvoorde,vlaams-brabant,Leuvensestraat 159 2,Brussels
3694,Heverlee,vlaams-brabant,Leeuwerikenstraat 37 0702,Leuven
3695,Groot-Bijgaarden,vlaams-brabant,Nieuwe Gentsesteenweg 11,Brussels
3696,Merchtem,vlaams-brabant,Koning Albertstraat 67,Brussels
3697,Hoeilaart,vlaams-brabant,Kasteelstraat 57,Brussels
3698,Wemmel,vlaams-brabant,E. Van Elewijckstraat 33,Brussels
3699,Dilbeek,vlaams-brabant,Rue de la Sonatine 88,Brussels
3700,Zaventem,vlaams-brabant,Diegemstraat 160a,Brussels
3701,Wolvertem,vlaams-brabant,Tramlaan 12 17,Brussels
3702,Gooik,vlaams-brabant,,Brussels
3703,Merchtem,vlaams-brabant,Kapelleveld 36,Brussels
3704,Dilbeek,vlaams-brabant,Ninoofsesteenweg 400 401,Brussels
3705,Strombeek-Bever,vlaams-brabant,,Brussels
3706,Linter,vlaams-brabant,Molenstraat 5,Leuven
3707,Liedekerke,vlaams-brabant,Opperstraat 148,Brussels
3708,Linkebeek,vlaams-brabant,Chaussée d'Alsemberg 93,Brussels
3709,Bever,vlaams-brabant,,Brussels
3710,Diegem,vlaams-brabant,Bessenveldstraat 11,Brussels
3711,Hoegaarden,vlaams-brabant,Nerm 2a,Leuven
3712,Strombeek-Bever,vlaams-brabant,"125, Nieuwelaan bte 34",Brussels
3713,Strombeek-Bever,vlaams-brabant,Beverstraat 39 8,Brussels
3714,Asse,vlaams-brabant,Nieuwstraat 106 7,Brussels
3715,Pepingen,vlaams-brabant,Molenstraat 1,Brussels
3716,Galmaarden,vlaams-brabant,,Brussels
3717,Vilvoorde,vlaams-brabant,Italiëlaan 5.3.1,Brussels
3718,Asse,vlaams-brabant,Mollestraat 8 11,Brussels
3719,Rillaar,vlaams-brabant,Schoonderbeukenweg 46,Leuven
3720,Galmaarden,vlaams-brabant,,Brussels
3721,Woluwe-saint-Etienne,vlaams-brabant,Avenue Hippocrate 2,Brussels
3722,Ruisbroek,vlaams-brabant,Fabriekstraat 70,Brussels
3723,Landen,vlaams-brabant,Grumstraat 51,Leuven
3724,Sint-Katherina-Lombeek,vlaams-brabant,Bosstraat 70,Brussels
3725,Halle,vlaams-brabant,August Demaeghtlaan 71 12,Brussels
3726,Leuven,vlaams-brabant,Brouwersstraat 25/001 25 001,Leuven
3727,Merchtem,vlaams-brabant,Koning Leopold IIIstraat 23 5,Brussels
3728,Vilvoorde,vlaams-brabant,,Brussels
3729,Sint-Pieters-Leeuw,vlaams-brabant,Oudstrijdersstraat 11,Brussels
3730,Halle,vlaams-brabant,Biezeweide 130,Brussels
3731,Halle,vlaams-brabant,Kruiskensheide 25,Brussels
3732,Zoutleeuw,vlaams-brabant,Grote Markt 6,Leuven
3733,Averbode,vlaams-brabant,Kranenburgstraat 15 2,Leuven
3734,Opwijk,vlaams-brabant,Konkelgoed 39,Brussels
3735,Lembeek,vlaams-brabant,Kruiskensheide 25,Brussels
3736,Nossegem,vlaams-brabant,Mechelsesteenweg 468 470,Brussels
3737,Oplinter,vlaams-brabant,Oplintersesteenweg 686,Leuven
3738,Aarschot,vlaams-brabant,Diestsesteenweg 215,Leuven
3739,Wemmel,vlaams-brabant,Romeinsesteenweg 904,Brussels
3740,Vilvoorde,vlaams-brabant,,Brussels
3741,Londerzeel,vlaams-brabant,Nieuwstraat 45,Brussels
3742,Halle,vlaams-brabant,Bergensesteenweg 41 3.2,Brussels
3743,Wolvertem,vlaams-brabant,Godshuisstraat 31 1,Brussels
3744,Heverlee,vlaams-brabant,Naamsesteenweg 382 504,Leuven
3745,Wolvertem,vlaams-brabant,Godshuisstraat 31,Brussels
3746,Linkebeek,vlaams-brabant,,Brussels
3747,Sint-Katherina-Lombeek,vlaams-brabant,Kapelleveld 67,Brussels
3748,Asse,vlaams-brabant,Bloklaan 58 5,Brussels
3749,Liedekerke,vlaams-brabant,Stationsstraat 62,Brussels
3750,Affligem,vlaams-brabant,Kaaistraat 14,Brussels
3751,Affligem,vlaams-brabant,Brusselbaan 97,Brussels
3752,Sint-Pieters-Leeuw,vlaams-brabant,Slesbroekstraat 78,Brussels
3753,Leuven,vlaams-brabant,Maria-Theresiastraat 63B 12,Leuven
3754,Galmaarden,vlaams-brabant,,Brussels
3755,Landen,vlaams-brabant,Kaasstraat 52,Leuven
3756,Merchtem,vlaams-brabant,Wolvertemsesteenweg 24 1.1,Brussels
3757,Wemmel,vlaams-brabant,Avenue A. Burvenich 27,Brussels
3758,Asse,vlaams-brabant,Vronemeers 12 6,Brussels
3759,Liedekerke,vlaams-brabant,Opperstraat 230 230,Brussels
3760,Vilvoorde,vlaams-brabant,mechelsesteenweg 514 B 2.2,Brussels
3761,Diest,vlaams-brabant,Gorenstraat 20,Leuven
3762,Diest,vlaams-brabant,Leuvensesteenweg 1 C1,Leuven
3763,Halle,vlaams-brabant,August Demaeghtlaan 71 21,Brussels
3764,Tervuren,vlaams-brabant,Leuvensesteenweg 44,Brussels
3765,Halle,vlaams-brabant,Beertsestraat 30 1,Brussels
3766,Rummen,vlaams-brabant,Ketelstraat 99,Leuven
3767,Asse,vlaams-brabant,Kattestraat 1A 9,Brussels
3768,Grimbergen,vlaams-brabant,,Brussels
3769,Wemmel,vlaams-brabant,Romeinsesteenweg 904,Brussels
3770,Groot-Bijgaarden,vlaams-brabant,Hendrik Placestraat 43,Brussels
3771,Vilvoorde,vlaams-brabant,,Brussels
3772,Geetbets,vlaams-brabant,Ijzerwegstraat 2,Leuven
3773,Grimbergen,vlaams-brabant,,Brussels
3774,Halle,vlaams-brabant,Molenborre 42,Brussels
3775,Merchtem,vlaams-brabant,Wolvertemsesteenweg 22 2.1,Brussels
3776,Hoeilaart,vlaams-brabant,Jezus-Eiksesteenweg 19,Brussels
3777,Lembeek,vlaams-brabant,Weerstandsstraat 31,Brussels
3778,Vilvoorde,vlaams-brabant,Tuchthuisstraat 2 1 16,Brussels
3779,Linkebeek,vlaams-brabant,Chaussée d'Alsemberg 89,Brussels
3780,Leuven,vlaams-brabant,Brouwersstraat 25 002,Leuven
3781,Rotselaar,vlaams-brabant,Torenstraat 51,Leuven
3782,Huizingen,vlaams-brabant,A. Vaucampslaan 192,Brussels
3783,Landen,vlaams-brabant,Middelwindenstraat 37,Leuven
3784,Sint-Katherina-Lombeek,vlaams-brabant,Meersstraat 183,Brussels
3785,Machelen,vlaams-brabant,Kerklaan 65,Brussels
3786,Merchtem,vlaams-brabant,Wolvertemsesteenweg 22 2.2,Brussels
3787,Halle,vlaams-brabant,Auguste Demaeghtlaan 165,Brussels
3788,Opwijk,vlaams-brabant,Heiveld 1 01,Brussels
3789,Grimbergen,vlaams-brabant,Adriaan Walraevensstraat 50,Brussels
3790,Strombeek-Bever,vlaams-brabant,Grimbergsesteenweg 159,Brussels
3791,Kraainem,vlaams-brabant,Rue Joseph van Hove 21,Brussels
3792,Landen,vlaams-brabant,Racourhalte 2,Leuven
3793,Wezembeek-Oppem,vlaams-brabant,Av. Astrid 25 A1,Brussels
3794,Woluwe-saint-Etienne,vlaams-brabant,Dorsershof 9,Brussels
3795,Drogenbos,vlaams-brabant,,Brussels
3796,Roosdaal,vlaams-brabant,,Brussels
3797,Vilvoorde,vlaams-brabant,Hendrik 1 Lei 190 1,Brussels
3798,Groot-Bijgaarden,vlaams-brabant,Hendrik Placestraat 43 308,Brussels
3799,Tienen,vlaams-brabant,Viaductstraat 209,Leuven
3800,Merchtem,vlaams-brabant,Koning Albertstraat 65,Brussels
3801,Leuven,vlaams-brabant,Maria Van Belstraat 13 0003,Leuven
3802,Halle,vlaams-brabant,August Demaeghtlaan 71 11,Brussels
3803,Vilvoorde,vlaams-brabant,Leuvensesteenweg 95,Brussels
3804,Merchtem,vlaams-brabant,Wolvertemsesteenweg 24 2.2,Brussels
3805,Tremelo,vlaams-brabant,Guldensporenlaan 5,Leuven
3806,Ruisbroek,vlaams-brabant,Meerweg 2,Brussels
3807,Strombeek-Bever,vlaams-brabant,Rijkendalstraat 73 bte 0103,Brussels
3808,Kessel-Lo,vlaams-brabant,Diestsesteenweg 163,Leuven
3809,Merchtem,vlaams-brabant,Mandsteenweg 16 33,Brussels
3810,Woluwe-saint-Etienne,vlaams-brabant,Woluwedal 12,Brussels
3811,Groot-Bijgaarden,vlaams-brabant,Kloostermuur 34,Brussels
3812,Sint-Genesius-Rode,vlaams-brabant,Rue du Village 1 A,Brussels
3813,Opwijk,vlaams-brabant,Nanovestraat 2,Brussels
3814,Begijnendijk,vlaams-brabant,,Leuven
3815,Groot-Bijgaarden,vlaams-brabant,Pontbeekstraat 23,Brussels
3816,Grimbergen,vlaams-brabant,Grimbergsesteenweg 202 4,Brussels
3817,Liedekerke,vlaams-brabant,Warandestraat 64,Brussels
3818,Buizingen,vlaams-brabant,Groenstraat 80,Brussels
3819,Leuven,vlaams-brabant,Riddersstraat 268 005,Leuven
3820,Grimbergen,vlaams-brabant,sint-annalaan 189,Brussels
3821,Asse,vlaams-brabant,Mollestraat 6 22,Brussels
3822,Hoeilaart,vlaams-brabant,Koldamstraat 8,Brussels
3823,Oudenaken,vlaams-brabant,DROGENBOSSTRAAT 20,Brussels
3824,Opwijk,vlaams-brabant,"Ringlaan, 93",Brussels
3825,Halle,vlaams-brabant,Victor Baetensstraat 15,Brussels
3826,Sint-Pieters-Leeuw,vlaams-brabant,Rink 25 2,Brussels
3827,Bever,vlaams-brabant,,Brussels
3828,Leuven,vlaams-brabant,Diestsestraat 83 105,Leuven
3829,Bever,vlaams-brabant,,Brussels
3830,Brussegem,vlaams-brabant,Dorpstraat 47,Brussels
3831,Merchtem,vlaams-brabant,Sleeuwagen 59,Brussels
3832,Sint-Pieters-Leeuw,vlaams-brabant,Koning Albertstraat 93 3,Brussels
3833,Zellik,vlaams-brabant,Frans Timmermansstraat 117 304,Brussels
3834,Aarschot,vlaams-brabant,Diestsesteenweg 269,Leuven
3835,Keerbergen,vlaams-brabant,Kapelstraat 42,Leuven
3836,Vilvoorde,vlaams-brabant,Hendrik 1 Lei 161 00.01,Brussels
3837,Aarschot,vlaams-brabant,Karel Aertsstraat - Jozef Cuypersstraat,Leuven
3838,Peutie,vlaams-brabant,Nieuwstraat 80 02 1,Brussels
3839,Boortmeerbeek,vlaams-brabant,Leuvensesteenweg 339,Leuven
3840,Peutie,vlaams-brabant,Nieuwstraat 80 01 1,Brussels
3841,Sint-Katherina-Lombeek,vlaams-brabant,Knotwilgenlaan 15,Brussels
3842,Tervuren,vlaams-brabant,Kapellestraat 88A,Brussels
3843,Zellik,vlaams-brabant,Brusselsesteenweg 505,Brussels
3844,Zellik,vlaams-brabant,Jan Longinstraat 7,Brussels
3845,Aarschot,vlaams-brabant,Karel Aertsstraat - Jozef Cuypersstraat,Leuven
3846,Sint-Genesius-Rode,vlaams-brabant,,Brussels
3847,Dilbeek,vlaams-brabant,Spanjebergstraat 35 2,Brussels
3848,Steenokkerzeel,vlaams-brabant,Wambeekstraat 2,Brussels
3849,Tienen,vlaams-brabant,Vondelstraat 73,Leuven
3850,Rotselaar,vlaams-brabant,Sint-Antoniuswijk 41,Leuven
3851,Linter,vlaams-brabant,Bonastraat 4,Leuven
3852,Sint-Genesius-Rode,vlaams-brabant,,Brussels
3853,Messelbroek,vlaams-brabant,Lobbensestraat 143,Leuven
3854,Pepingen,vlaams-brabant,ninoofsesteenweg 171 3,Brussels
3855,Zellik,vlaams-brabant,Jan Longinstraat 3,Brussels
3856,Relegem,vlaams-brabant,Dorpsstraat 18 2R,Brussels
3857,Huizingen,vlaams-brabant,Steenweg naar Alsemberg 902 0201,Brussels
3858,Woluwe-saint-Etienne,vlaams-brabant,Lenneke Marelaan 40 131,Brussels
3859,Tervuren,vlaams-brabant,Eikestraat 41,Brussels
3860,Tienen,vlaams-brabant,Vondelstraat 69,Leuven
3861,Tienen,vlaams-brabant,Vondelstraat 71,Leuven
3862,Dilbeek,vlaams-brabant,Withuislaan 13,Brussels
3863,Overijse,vlaams-brabant,Terhulpensesteenweg 14 04.02,Brussels
3864,Tielt-Winge,vlaams-brabant,Begijnenbosweg 9,Leuven
3865,Begijnendijk,vlaams-brabant,Haltestraat 36,Leuven
3866,Halle,vlaams-brabant,Edingensesteenweg 125,Brussels
3867,Ruisbroek,vlaams-brabant,Groot-Bijgaardenstraat 370,Brussels
3868,Herent,vlaams-brabant,Mechelsesteenweg 1085,Leuven
3869,Wemmel,vlaams-brabant,Avenue de Limburg Stirum 228,Brussels
3870,Meise,vlaams-brabant,Plasstraat 132,Brussels
3871,Drogenbos,vlaams-brabant,Sterstraat 96,Brussels
3872,Opwijk,vlaams-brabant,Gasthuisstraat 25 0102,Brussels
3873,Scherpenheuvel,vlaams-brabant,Prattenborgstraat 16,Leuven
3874,Begijnendijk,vlaams-brabant,Hoekje 32,Leuven
3875,Kortenberg,vlaams-brabant,Lodewijk Maesstraat 8,Leuven
3876,Baal,vlaams-brabant,Stijn Streuvelslaan 16,Leuven
3877,Kortenberg,vlaams-brabant,Bosstraat 2 5,Leuven
3878,Wezemaal,vlaams-brabant,Aarschotsesteenweg 165 0001,Leuven
3879,Kessel-Lo,vlaams-brabant,Diestsesteenweg 165,Leuven
3880,Herfelingen,vlaams-brabant,,Brussels
3881,Leuven,vlaams-brabant,Brugstraat 112,Leuven
3882,Herent,vlaams-brabant,Mechelsesteenweg 538 2,Leuven
3883,Leuven,vlaams-brabant,Willemsstraat 76,Leuven
3884,Buizingen,vlaams-brabant,,Brussels
3885,Grimbergen,vlaams-brabant,Albrecht Rodenbachlaan 21,Brussels
3886,Zoutleeuw,vlaams-brabant,Schipstraat 8,Leuven
3887,Averbode,vlaams-brabant,Heidedijk 9,Leuven
3888,Hoegaarden,vlaams-brabant,Nerm 2b,Leuven
3889,Halle,vlaams-brabant,Alsembergsesteenweg 187,Brussels
3890,Hofstade,vlaams-brabant,Bremstraat 11,Leuven
3891,Roosdaal,vlaams-brabant,Pamelse Klei 50 4,Brussels
3892,Vilvoorde,vlaams-brabant,Warandelaan 21 3,Brussels
3893,Wilsele,vlaams-brabant,Weggevoerdenstraat 157,Leuven
3894,Halle,vlaams-brabant,Kluisbos 51 12,Brussels
3895,Hofstade,vlaams-brabant,Tervuursesteenweg 341,Leuven
3896,Herent,vlaams-brabant,Persilstraat 52I 04.01,Leuven
3897,Buizingen,vlaams-brabant,,Brussels
3898,Roosdaal,vlaams-brabant,,Brussels
3899,Kraainem,vlaams-brabant,Ferdinand Kinnenstraat 49,Brussels
3900,Heverlee,vlaams-brabant,Erasme Ruelensvest 193 2.01,Leuven
3901,Asse,vlaams-brabant,,Brussels
3902,Woluwe-saint-Etienne,vlaams-brabant,Lenneke Marelaan 16,Brussels
3903,Grimbergen,vlaams-brabant,Brusselsesteenweg 174,Brussels
3904,Vilvoorde,vlaams-brabant,Steenstraat 92,Brussels
3905,Heverlee,vlaams-brabant,Erasme Ruelensvest 37 0701,Leuven
3906,Halle,vlaams-brabant,Sint-Rochusstraat 124,Brussels
3907,Machelen,vlaams-brabant,PETRUS SCHROONSSTRAAT 63 202,Brussels
3908,Lubbeek,vlaams-brabant,Diestsesteenweg 93,Leuven
3909,Dilbeek,vlaams-brabant,Avenue d' Itterbeek 408,Brussels
3910,Kampenhout,vlaams-brabant,Résédalaan 13,Leuven
3911,Londerzeel,vlaams-brabant,Gertrudeveld 10,Brussels
3912,Heverlee,vlaams-brabant,Erasme Ruelensvest 193 3.01,Leuven
3913,Dilbeek,vlaams-brabant,Avenue d' Itterbeek 408,Brussels
3914,Asse,vlaams-brabant,Koningin Astridstraat 39,Brussels
3915,Asse,vlaams-brabant,Gentsesteenweg 26 1,Brussels
3916,Walsbets,vlaams-brabant,Zoutpoortstraat 2,Leuven
3917,Erps-Kwerps,vlaams-brabant,Weesbeekdal 59,Leuven
3918,Haacht,vlaams-brabant,Provinciesteenweg 46 B101,Leuven
3919,Affligem,vlaams-brabant,Potaardestraat 82,Brussels
3920,Linter,vlaams-brabant,Grote Steenweg 442 3,Leuven
3921,Tremelo,vlaams-brabant,Kruisstraat 253,Leuven
3922,Keerbergen,vlaams-brabant,Schaleken 18,Leuven
3923,Tremelo,vlaams-brabant,Kruisstraat 253,Leuven
3924,Aarschot,vlaams-brabant,Oude Mechelsebaan 134,Leuven
3925,Averbode,vlaams-brabant,Markt 36,Leuven
3926,Begijnendijk,vlaams-brabant,Kerkstraat 17,Leuven
3927,Beersel,vlaams-brabant,Steenweg naar Alsemberg 990,Brussels
3928,Merchtem,vlaams-brabant,Mieregemstraat 111,Brussels
3929,Wemmel,vlaams-brabant,Kaasmarkt 18 2A,Brussels
3930,Halle,vlaams-brabant,Nijvelsesteenweg 73,Brussels
3931,Nossegem,vlaams-brabant,Mechelsesteenweg  01,Brussels
3932,Halle,vlaams-brabant,Steenborreveld 3,Brussels
3933,Sint-Pieters-Leeuw,vlaams-brabant,Vlezenbeeklaan 95 1,Brussels
3934,Halle,vlaams-brabant,Louis Vanbeverenstraat 91,Brussels
3935,Merchtem,vlaams-brabant,Stationsstraat 100,Brussels
3936,Gooik,vlaams-brabant,Vollezelestraat 67,Brussels
3937,Buizingen,vlaams-brabant,Beerselsestraat 16 25,Brussels
3938,Leuven,vlaams-brabant,Justus Lipsiusstraat 20/bus 20 203,Leuven
3939,Wemmel,vlaams-brabant,Kaasmarkt 139 Wemmel 139,Brussels
3940,Halle,vlaams-brabant,Basiliekstraat 62,Brussels
3941,Haacht,vlaams-brabant,Stationsstraat 32,Leuven
3942,Zellik,vlaams-brabant,Frans Timmermansstraat 119 207,Brussels
3943,Asse,vlaams-brabant,,Brussels
3944,Begijnendijk,vlaams-brabant,Mechelbaan 226,Leuven
3945,Scherpenheuvel-Zichem,vlaams-brabant,Mannenberg 164,Leuven
3946,Halle,vlaams-brabant,Basiliekstraat 8,Brussels
3947,Zaventem,vlaams-brabant,Tuinwijkstraat 45C 001,Brussels
3948,Opwijk,vlaams-brabant,Mechelstraat 50,Brussels
3949,Londerzeel,vlaams-brabant,Topmolen 8,Brussels
3950,Londerzeel,vlaams-brabant,,Brussels
3951,Ruisbroek,vlaams-brabant,Karel Gilsonstraat 12B,Brussels
3952,Averbode,vlaams-brabant,Dennenlaan 45,Leuven
3953,Diegem,vlaams-brabant,,Brussels
3954,Nossegem,vlaams-brabant,Mechelsesteenweg 468 022,Brussels
3955,Zemst,vlaams-brabant,Larestraat 28,Brussels
3956,Messelbroek,vlaams-brabant,Maasstraat 87,Leuven
3957,Tervuren,vlaams-brabant,Leuvensesteenweg 2A 11,Brussels
3958,Kortenaken,vlaams-brabant,Molenbergstraat,Leuven
3959,Leuven,vlaams-brabant,P.J. Van Benedenstraat 7,Leuven
3960,Huldenberg,vlaams-brabant,Gemeenteplein 23 0105,Leuven
3961,Sint-Joris-Weert,vlaams-brabant,Kleinstraat 17,Leuven
3962,Vilvoorde,vlaams-brabant,David Teniersstraat 134,Brussels
3963,Tielt-Winge,vlaams-brabant,Dag- en Nachtstraat 3,Leuven
3964,Groot-Bijgaarden,vlaams-brabant,Brusselstraat 15,Brussels
3965,Wemmel,vlaams-brabant,,Brussels
3966,Zellik,vlaams-brabant,Sint-Corijnsweg,Brussels
3967,Wemmel,vlaams-brabant,Koning Albert I Laan 50 3A,Brussels
3968,Wommersom,vlaams-brabant,Klein Broekstraat 59,Leuven
3969,Opwijk,vlaams-brabant,Mechelstraat 50,Brussels
3970,Merchtem,vlaams-brabant,Reedijk 22,Brussels
3971,Keerbergen,vlaams-brabant,Putsebaan 202,Leuven
3972,Liedekerke,vlaams-brabant,Beukenlaan 9,Brussels
3973,Tielt-Winge,vlaams-brabant,Keulestraat 27A,Leuven
3974,Erps-Kwerps,vlaams-brabant,Hof van Maurice Thibert 2,Leuven
3975,Grimbergen,vlaams-brabant,A.Walraevensstraat 25 A,Brussels
3976,Erps-Kwerps,vlaams-brabant,Hof van Maurice Thibert /,Leuven
3977,Affligem,vlaams-brabant,Nieuwe Kassei 28,Brussels
3978,Sterrebeek,vlaams-brabant,J.M. Derscheidlaan 15+,Brussels
3979,Kessel-Lo,vlaams-brabant,Locomotievenstraat 50 0505,Leuven
3980,Vilvoorde,vlaams-brabant,Streekbaan 152,Brussels
3981,Dilbeek,vlaams-brabant,Berchemstraat 77,Brussels
3982,Vilvoorde,vlaams-brabant,Meeuwenlaan 112,Brussels
3983,Erps-Kwerps,vlaams-brabant,Hof van Maurice Thibert /,Leuven
3984,Zemst,vlaams-brabant,Spiltstraat 14B,Brussels
3985,Steenokkerzeel,vlaams-brabant,,Brussels
3986,Zellik,vlaams-brabant,Lusthuizenstraat 12,Brussels
3987,Merchtem,vlaams-brabant,Maurits Sacréstraat 57,Brussels
3988,Sterrebeek,vlaams-brabant,Waalsestraat 68,Brussels
3989,Tremelo,vlaams-brabant,Pater Damiaanstraat 98,Leuven
3990,Sint-Pieters-Leeuw,vlaams-brabant,René de Renessestraat 58,Brussels
3991,Vilvoorde,vlaams-brabant,Pauwstraat 7,Brussels
3992,Asse,vlaams-brabant,Platijn 9,Brussels
3993,Merchtem,vlaams-brabant,Oudstrijdersstraat 1B 3.1,Brussels
3994,Deurne,vlaams-brabant,Pannehoeve 46,Leuven
3995,Relegem,vlaams-brabant,Jan Baptist De Greeflaan 29,Brussels
3996,Herent,vlaams-brabant,Half Daghmael 2 0203,Leuven
3997,Roosdaal,vlaams-brabant,,Brussels
3998,Sint-Pieters-Kapelle,vlaams-brabant,,Brussels
3999,Oud-Heverlee,vlaams-brabant,Waversebaan 86,Leuven
4000,Vilvoorde,vlaams-brabant,Benoit Hanssenslaan 19,Brussels
4001,Grimbergen,vlaams-brabant,Meerstraat 103,Brussels
4002,Kampenhout,vlaams-brabant,Frederik Wouterslaan 6,Leuven
4003,Baal,vlaams-brabant,Fasbinderstraat 1 0001,Leuven
4004,Hoeilaart,vlaams-brabant,Steenbergstraat 10,Brussels
4005,Merchtem,vlaams-brabant,Gasthuisstraat 8,Brussels
4006,Herent,vlaams-brabant,Omleiding 101-105 APP 15,Leuven
4007,Herent,vlaams-brabant,Omleiding 101-105 APP 03,Leuven
4008,Sint-Pieters-Leeuw,vlaams-brabant,Konijnestraat 94,Brussels
4009,Groot-Bijgaarden,vlaams-brabant,Bosstraat 19,Brussels
4010,Herent,vlaams-brabant,Omleiding 101-105 APP 10,Leuven
4011,Sint-Pieters-Leeuw,vlaams-brabant,Stationsstraat 43,Brussels
4012,Itterbeek,vlaams-brabant,Roomstraat 191,Brussels
4013,Dilbeek,vlaams-brabant,Sterrenlaan 37,Brussels
4014,Herent,vlaams-brabant,Omleiding 101-105 APP 11,Leuven
4015,Galmaarden,vlaams-brabant,Kamketse 4,Brussels
4016,Herent,vlaams-brabant,Omleiding 101-105 APP 05,Leuven
4017,Herent,vlaams-brabant,Omleiding 101-105 APP 08,Leuven
4018,Tervuren,vlaams-brabant,Oppemstraat 6 2,Brussels
4019,Rotselaar,vlaams-brabant,Groenstraat 7,Leuven
4020,Zemst,vlaams-brabant,Stationslaan 119,Brussels
4021,Opwijk,vlaams-brabant,Ringlaan 73,Brussels
4022,Sint-Pieters-Rode,vlaams-brabant,Gravenstraat 77,Leuven
4023,Zemst,vlaams-brabant,Brusselsesteenweg 78,Brussels
4024,Herent,vlaams-brabant,Omleiding 101-105 APP 14,Leuven
4025,Halle,vlaams-brabant,Kasteelstraat 14,Brussels
4026,Kortenberg,vlaams-brabant,Leuvensesteenweg 175 10,Leuven
4027,Vilvoorde,vlaams-brabant,Herlaerstraat 7,Brussels
4028,Wemmel,vlaams-brabant,Chaussée Romaine 1036,Brussels
4029,Leuven,vlaams-brabant,Tessenstraat 11 0102,Leuven
4030,Tremelo,vlaams-brabant,Kruisstraat 78,Leuven
4031,Diegem,vlaams-brabant,De Reinelaan 30,Brussels
4032,Bever,vlaams-brabant,Zullikstraat / Puydt 23,Brussels
4033,Tremelo,vlaams-brabant,Nobelstraat 192,Leuven
4034,Nossegem,vlaams-brabant,Weiveldlaan 51,Brussels
4035,Zemst,vlaams-brabant,Korte Heusstraat 64,Brussels
4036,Sint-Pieters-Leeuw,vlaams-brabant,Dauw-Defossezlaan 69,Brussels
4037,Eppegem,vlaams-brabant,Elewijtsesteenweg 120,Brussels
4038,Heverlee,vlaams-brabant,Waversebaan 321,Leuven
4039,Wezembeek-Oppem,vlaams-brabant,Avenue des Coquelicots 5,Brussels
4040,Sint-Joris-Weert,vlaams-brabant,Groot Neerveld 16,Leuven
4041,Sint-Genesius-Rode,vlaams-brabant,Avenue des Oies 4,Brussels
4042,Groot-Bijgaarden,vlaams-brabant,Nieuwenbos 63,Brussels
4043,Korbeek-Dijle,vlaams-brabant,Nijvelsebaan 39,Leuven
4044,Sint-Genesius-Rode,vlaams-brabant,Avenue des Poules d'Eau 20,Brussels
4045,Erps-Kwerps,vlaams-brabant,Hof van Daniël Godts 8,Leuven
4046,Begijnendijk,vlaams-brabant,Vijversstraat 68,Leuven
4047,Sint-Genesius-Rode,vlaams-brabant,Avenue des Mouettes 28,Brussels
4048,Sint-Genesius-Rode,vlaams-brabant,,Brussels
4049,Tielt-Winge,vlaams-brabant,Keulestraat 27,Leuven
4050,Leuven,vlaams-brabant,Tervuursevest 292,Leuven
4051,Meensel-Kiezegem,vlaams-brabant,Hazelaarsstraat 42,Leuven
4052,Hoegaarden,vlaams-brabant,Nerm 2,Leuven
4053,Tielt-Winge,vlaams-brabant,Dag- en Nachtstraat 1,Leuven
4054,Groot-Bijgaarden,vlaams-brabant,Robert Dansaertlaan 235,Brussels
4055,Korbeek-Dijle,vlaams-brabant,Nijvelsebaan 37,Leuven
4056,Tervuren,vlaams-brabant,Kolvenrodestraat 4,Leuven
4057,Bekkevoort,vlaams-brabant,Oude Leuvensebaan 43B,Leuven
4058,Hoegaarden,vlaams-brabant,Altenaken 24,Leuven
4059,Tienen,vlaams-brabant,Menegaard 17 42,Leuven
4060,Elewijt,vlaams-brabant,Tervuursesteenweg 401,Leuven
4061,Korbeek-Dijle,vlaams-brabant,Nijvelsebaan 31,Leuven
4062,Overijse,vlaams-brabant,Hengstenberg 99,Brussels
