,city,province,address,nearest_city
448,Mechelen,antwerp,Koningin Astridlaan 138 701,Brussels
449,Deurne,antwerp,Florent Pauwelslei 52,Antwerp
450,Hoogstraten,antwerp,Heilig Bloedlaan 293,Antwerp
451,Turnhout,antwerp,Steenweg op Gierle 126,Antwerp
452,Mechelen,antwerp,Bergstraat 24,Antwerp
453,Beerse,antwerp,Lilsedijk 18,Antwerp
454,Antwerp,antwerp,Haantjeslei 105 302,Antwerp
455,Schoten,antwerp,Heikantstraat 66,Antwerp
456,Deurne,antwerp,Venneborglaan 38A,Antwerp
457,Malle,antwerp,Zwanenstraat 11 2,Antwerp
458,Oostmalle,antwerp,Lierselei 11 3,Antwerp
459,Geel,antwerp,Dr.-Van de Perrestraat 266 1,Leuven
460,Deurne,antwerp,De Francqueslei 77,Antwerp
461,Edegem,antwerp,Doelveldstraat 32,Antwerp
462,Deurne,antwerp,Lakborslei 145 1,Antwerp
463,Mechelen,antwerp,Willem Geetsstraat 1 201,Brussels
464,Mechelen,antwerp,Keizerstraat 68,Antwerp
465,Mechelen,antwerp,Grote Nieuwedijkstraat 345 1,Antwerp
466,Aartselaar,antwerp,Pierstraat 352,Antwerp
467,Breendonk,antwerp,Molenheide 68 4,Antwerp
468,Mechelen,antwerp,Elektriciteitstraat 31 1301,Antwerp
469,Putte,antwerp,Lierbaan 80,Leuven
470,Mechelen,antwerp,Oscar Van Kesbeeckstraat 9 205,Antwerp
471,Tisselt,antwerp,Jozef De Blockstraat 17,Antwerp
472,Boom,antwerp,Blauwstraat 31,Antwerp
473,Leest,antwerp,Dorpstraat 60,Antwerp
474,Willebroek,antwerp,Dendermondsesteenweg 28,Antwerp
475,Boom,antwerp,Nielsestraat 90 101,Antwerp
476,Rumst,antwerp,Veerstraat 47,Antwerp
477,Boom,antwerp,Brandstraat 70,Antwerp
478,Mechelen,antwerp,Putsesteenweg 28,Leuven
479,Kapellen,antwerp,Albert-Louisastraat 28,Antwerp
480,Willebroek,antwerp,Gieterijstraat 1 105,Antwerp
481,Mechelen,antwerp,Guldenbodemstraat 1,Antwerp
482,Hemiksem,antwerp,Bredestraat 17,Antwerp
483,Antwerp,antwerp,Korte Van Ruusbroecstraat 24,Antwerp
484,Rijkevorsel,antwerp,Eikendreef 82,Antwerp
485,Willebroek,antwerp,Overwinningsstraat 165 310,Antwerp
486,Antwerp,antwerp,Halewijnlaan 51 703,Antwerp
487,Balen,antwerp,Gerheide 81,Leuven
488,Borgerhout,antwerp,Bacchuslaan 26 A,Antwerp
489,Antwerp,antwerp,Maatsstraat 2,Antwerp
490,Antwerp,antwerp,Klapdorp 53 301,Antwerp
491,Herentals,antwerp,Burchtstraat 14,Antwerp
492,Merksem,antwerp,Moeshofstraat 35,Antwerp
493,Antwerp,antwerp,Belgiëlei 146 501,Antwerp
494,Duffel,antwerp,Leopoldstraat 125,Antwerp
495,Antwerp,antwerp,Oude Koornmarkt 49,Antwerp
496,Antwerp,antwerp,Hoogstraat 49 101,Antwerp
497,Schriek,antwerp,Kapelstraat 48,Leuven
498,Antwerp,antwerp,Julius De Geyterstraat 207 101,Antwerp
499,Antwerp,antwerp,Gabriëllastraat 14,Antwerp
500,Mortsel,antwerp,,Antwerp
501,Antwerp,antwerp,gasstraat 7 3,Antwerp
502,Antwerp,antwerp,Lambermontstraat 30 401,Antwerp
503,Herentals,antwerp,Lantaarnpad 9 202,Antwerp
504,Antwerp,antwerp,Tulpstraat 57,Antwerp
505,Antwerp,antwerp,Henri Van Heurckstraat 19 103,Antwerp
506,Herentals,antwerp,Sint-Jobsstraat 3,Antwerp
507,Lier,antwerp,Sint-Bernardusstraat 42 1,Antwerp
508,Mechelen,antwerp,Brusselsesteenweg 68,Brussels
509,Lier,antwerp,Sint-Bernardusstraat 42 2,Antwerp
510,Mortsel,antwerp,Vijf-aprilwarande 87 V1,Antwerp
511,Borgerhout,antwerp,Morckhovenlei 25 401,Antwerp
512,Nijlen,antwerp,Haverweg 9 C,Antwerp
513,Kapellen,antwerp,Heiveldlaan 26 3,Antwerp
514,Onze-Lieve-Vrouw-Waver,antwerp,Dijk 24,Antwerp
515,Boom,antwerp,Dirkputstraat 77,Antwerp
516,Merksem,antwerp,Roederdelft 34,Antwerp
517,Putte,antwerp,Wipstraat 4 3,Leuven
518,Turnhout,antwerp,Dessauerplein 1,Antwerp
519,Herentals,antwerp,Belgielaan 23B,Antwerp
520,Deurne,antwerp,ter Rivierenlaan 6,Antwerp
521,Antwerp,antwerp,Turnhoutsebaan 158 301,Antwerp
522,Antwerp,antwerp,Isabellalei 3A 8,Antwerp
523,Willebroek,antwerp,Mechelsesteenweg 36,Antwerp
524,Deurne,antwerp,Edelvalklaan 17 2,Antwerp
525,Turnhout,antwerp,Dessauerplein 1,Antwerp
526,Turnhout,antwerp,Dessauerplein 1,Antwerp
527,Turnhout,antwerp,Dessauerplein 1,Antwerp
528,Wommelgem,antwerp,Dasstraat 36 1 Rechts,Antwerp
529,Antwerp,antwerp,Sparrenstraat 7 301,Antwerp
530,Turnhout,antwerp,Dessauerplein 1,Antwerp
531,Turnhout,antwerp,Dessauerplein 1,Antwerp
532,Turnhout,antwerp,Dessauerplein 1,Antwerp
533,Turnhout,antwerp,Dessauerplein 1,Antwerp
534,Wuustwezel,antwerp,Bredabaan 419B,Antwerp
535,Antwerp,antwerp,Oranjestraat 117,Antwerp
536,Turnhout,antwerp,Dessauerplein 1,Antwerp
537,Turnhout,antwerp,Dessauerplein 1,Antwerp
538,Turnhout,antwerp,Dessauerplein 1,Antwerp
539,Turnhout,antwerp,Dessauerplein 1,Antwerp
540,Turnhout,antwerp,Dessauerplein 1,Antwerp
541,Turnhout,antwerp,Dessauerplein 1,Antwerp
542,Turnhout,antwerp,Dessauerplein 1,Antwerp
543,Herentals,antwerp,Nonnenvest 2,Antwerp
544,Duffel,antwerp,Wouwendonkstraat 31,Antwerp
545,Herentals,antwerp,Nonnenvest 2,Antwerp
546,Turnhout,antwerp,Dessauerplein 1,Antwerp
547,Borgerhout,antwerp,Florastraat 107,Antwerp
548,Turnhout,antwerp,Dessauerplein 1,Antwerp
549,Deurne,antwerp,Te Couwelaarlei 103 1402,Antwerp
550,Mechelen,antwerp,Sint-Lambertuslaan 61,Leuven
551,Turnhout,antwerp,Dessauerplein 1,Antwerp
552,Turnhout,antwerp,Dessauerplein 1,Antwerp
553,Duffel,antwerp,Wouwendonkstraat 29,Antwerp
554,Lier,antwerp,Kapmes 12 2,Antwerp
555,Muizen,antwerp,Sint-Lambertuslaan 61,Leuven
556,Itegem,antwerp,Melkouwenstraat 14,Leuven
557,Borgerhout,antwerp,Turnhoutsebaan 455 0502,Antwerp
558,Turnhout,antwerp,Dessauerplein 1,Antwerp
559,Turnhout,antwerp,Dessauerplein 1,Antwerp
560,Antwerp,antwerp,Carnotstraat 167 602,Antwerp
561,Deurne,antwerp,Venneborglaan 38A,Antwerp
562,Willebroek,antwerp,Edmond de Grimbergheplein 23,Antwerp
563,Mortsel,antwerp,Vredebaan 45 3,Antwerp
564,Antwerp,antwerp,Lange Lozanastraat 233 604,Antwerp
565,Wilrijk,antwerp,Doornstraat 323 1,Antwerp
566,Lier,antwerp,Aarschotsesteenweg 228,Antwerp
567,Borgerhout,antwerp,Gebroeders Blommestraat 33 101,Antwerp
568,Wilrijk,antwerp,Weversstraat 17,Antwerp
569,Mechelen,antwerp,Liersesteenweg 69,Antwerp
570,Borsbeek,antwerp,Karel Soetelaan 43 2,Antwerp
571,Niel,antwerp,Antwerpsestraat 160,Antwerp
572,Antwerp,antwerp,Ellermanstraat 61 1407,Antwerp
573,Blaasveld,antwerp,Molenstraat 5,Antwerp
574,Lille,antwerp,Wechelsebaan 10,Antwerp
575,Antwerp,antwerp,Sint-Bernardsesteenweg 133 203,Antwerp
576,Mol,antwerp,Langestraat 21,Leuven
577,Mechelen,antwerp,Blauwhondstraat 11 3,Brussels
578,Antwerp,antwerp,Lange Lozanastraat 233 112,Antwerp
579,Borsbeek,antwerp,Singel 44 0,Antwerp
580,Hoboken,antwerp,Antwerpsesteenweg 13 101,Antwerp
581,Lier,antwerp,Heidebloem 30 3,Antwerp
582,Geel,antwerp,Heistraat 2K,Leuven
583,Hoboken,antwerp,Ganzendries 15 401,Antwerp
584,Lier,antwerp,Berlarij 27,Antwerp
585,Antwerp,antwerp,Klappeistraat 51 301,Antwerp
586,Wilrijk,antwerp,Sneeuwbeslaan 27 C301,Antwerp
587,Wommelgem,antwerp,Torenstraat 112,Antwerp
588,Laakdal,antwerp,Steenbergen 10,Leuven
589,Onze-Lieve-Vrouw-Waver,antwerp,Berlaarbaan 414A 3,Antwerp
590,Borgerhout,antwerp,Wilrijkstraat 26 1.2,Antwerp
591,Wilrijk,antwerp,Golfstraat 89 001,Antwerp
592,Wijnegem,antwerp,Turnhoutsebaan 564 2,Antwerp
593,Herentals,antwerp,Nieuwstraat 13,Antwerp
594,Dessel,antwerp,Klaaseind 10,Antwerp
595,Antwerp,antwerp,Maaldersstraat 60,Antwerp
596,Wilrijk,antwerp,Paviljoenlaan 3 302,Antwerp
597,Antwerp,antwerp,VIIde-Olympiadelaan 87 6,Antwerp
598,Hoboken,antwerp,Hollebeekstraat 119 12,Antwerp
599,Antwerp,antwerp,Reinaartlaan 61,Antwerp
600,Berchem,antwerp,Frans De Vriendtstraat 34 22,Antwerp
601,Antwerp,antwerp,Reinaartlaan 61,Antwerp
602,Lier,antwerp,Kartuizersvest 76 3,Antwerp
603,Lier,antwerp,Elzenlaan 1,Antwerp
604,Mechelen,antwerp,Draaibankstraat 77,Leuven
605,Puurs-Sint-Amands,antwerp,Pullaarsteenweg 4,Antwerp
606,Bouwel,antwerp,Dorp 29,Antwerp
607,Geel,antwerp,Heistraat 2D,Leuven
608,Lier,antwerp,Pettendonk 17,Antwerp
609,Willebroek,antwerp,Breendonkstraat 352 202,Antwerp
610,Turnhout,antwerp,Dessauerplein 1,Antwerp
611,Antwerp,antwerp,Mercatorstraat 132 A301,Antwerp
612,Antwerp,antwerp,Violetstraat 14 3,Antwerp
613,Edegem,antwerp,Buizegemlei 124 6,Antwerp
614,Mechelen,antwerp,Battelsesteenweg 123,Antwerp
615,Lier,antwerp,spoorweglei 117 5,Antwerp
616,Heffen,antwerp,Hooiendonkstraat 93 1,Antwerp
617,Geel,antwerp,Heistraat 2B,Leuven
618,Mechelen,antwerp,Olivetenvest 10 3,Antwerp
619,Deurne,antwerp,Paulus Beyestraat 64,Antwerp
620,Turnhout,antwerp,Dessauerplein 1,Antwerp
621,Turnhout,antwerp,Kasteelloop 28,Antwerp
622,Turnhout,antwerp,Dessauerplein 1,Antwerp
623,Antwerp,antwerp,Zirkstraat 21 2,Antwerp
624,Hoboken,antwerp,Paul Vekemanslaan 80 002,Antwerp
625,Hoboken,antwerp,Jozef Stormsstraat 16,Antwerp
626,Antwerp,antwerp,Mechelsesteenweg 107 201,Leuven
627,Bonheiden,antwerp,Mechelsesteenweg 269,Leuven
628,Koningshooikt,antwerp,Soeteweide 13,Antwerp
629,Sint-Katelijne-Waver,antwerp,Mechelsesteenweg 218,Antwerp
630,Burcht,antwerp,Heirbaan 116 0101,Antwerp
631,Borgerhout,antwerp,Turnhoutsebaan 457 0005,Antwerp
632,Antwerp,antwerp,Van Boendalestraat 3,Antwerp
633,Stabroek,antwerp,Platanenlaan 50,Antwerp
634,Geel,antwerp,Boerenkrijgstraat 8,Leuven
635,Beerzel,antwerp,Vogelstraat 48,Leuven
636,Herentals,antwerp,Bovenrij 49 C,Antwerp
637,Morkhoven,antwerp,Tempels 1,Leuven
638,Turnhout,antwerp,Kasteelloop 28,Antwerp
639,Geel,antwerp,Lebonstraat 130E,Leuven
640,Beerzel,antwerp,Haachtsebaan 17,Leuven
641,Antwerp,antwerp,Ledeganckstraat 19,Antwerp
642,Herselt,antwerp,Verbrand Goor 21,Leuven
643,Putte,antwerp,Mechelbaan 220 0002,Leuven
644,Kapellen,antwerp,Antwerpsesteenweg 264 3,Antwerp
645,Borgerhout,antwerp,Kortrijkstraat 91,Antwerp
646,Borgerhout,antwerp,Generaal Eisenhowerlei 51,Antwerp
647,Berchem,antwerp,Fruithoflaan 98,Antwerp
648,Antwerp,antwerp,Biartstraat 55,Antwerp
649,Deurne,antwerp,Boekenberglei 22,Antwerp
650,Antwerp,antwerp,Cyriel Buyssestraat 50,Antwerp
651,Deurne,antwerp,Bisschoppenhoflaan 430,Antwerp
652,Merksem,antwerp,Leiebos 21 71,Antwerp
653,Antwerp,antwerp,Justitiestraat 25 503,Antwerp
654,Antwerp,antwerp,Lange Schipperskapelstraat 7,Antwerp
655,Antwerp,antwerp,Gloriantlaan 53 701,Antwerp
656,Edegem,antwerp,Dokter Frans Hemeryckxlaan 5 201,Antwerp
657,Antwerp,antwerp,Charles de Costerlaan 4 11H,Antwerp
658,Niel,antwerp,Boomsestraat 249,Antwerp
659,Ekeren,antwerp,Molenaarstraat 48 201,Antwerp
660,Herentals,antwerp,Madrigaalstraat 8,Antwerp
661,Dessel,antwerp,Meistraat 137 b,Leuven
662,Brasschaat,antwerp,Vinklaan 6,Antwerp
663,Stabroek,antwerp,Kleine Molenweg 4,Antwerp
664,Mechelen,antwerp,Poelstraat 9,Brussels
665,Deurne,antwerp,Ruggeveldlaan 678 3L,Antwerp
666,Borgerhout,antwerp,Gebroeders Blommestraat 25,Antwerp
667,Edegem,antwerp,Laureysstraat 2,Antwerp
668,Mechelen,antwerp,Veluwestraat 7 0,Brussels
669,Balen,antwerp,Boogstraat 8,Leuven
670,Borsbeek,antwerp,Wenigerstraat 79,Antwerp
671,Ranst,antwerp,Pertendonckstraat 32 002,Antwerp
672,Mechelen,antwerp,Veluwestraat 7,Brussels
673,Deurne,antwerp,Confortalei 51,Antwerp
674,Ruisbroek,antwerp,Sint-Katharinastraat 132 3,Antwerp
675,Mol,antwerp,Diepestraat 26,Leuven
676,Berendrecht,antwerp,Binnenpad 45,Antwerp
677,Antwerp,antwerp,Brederodestraat 117 V2,Antwerp
678,Mechelen,antwerp,Lange Nieuwstraat 115,Brussels
679,Geel,antwerp,Larumseweg 95D 5,Leuven
680,Willebroek,antwerp,Boomsesteenweg 6 0201,Antwerp
681,Berchem,antwerp,Koninklijkelaan 31 31 2b,Antwerp
682,Zwijndrecht,antwerp,Kampstraat 22,Antwerp
683,Mol,antwerp,Ezaartveld 88,Leuven
684,Antwerp,antwerp,Carnotstraat 5 309,Antwerp
685,Willebroek,antwerp,Jozef Wautersstraat 27,Antwerp
686,Wilrijk,antwerp,Dichtersstraat 25 1,Antwerp
687,Mechelen,antwerp,Nekkerspoelstraat 172,Antwerp
688,Deurne,antwerp,Ruggeveldlaan 570 102,Antwerp
689,Lier,antwerp,Heidebloem 30 2,Antwerp
690,Balen,antwerp,Merelstraat 3,Leuven
691,Willebroek,antwerp,Vaartstraat 134,Antwerp
692,Borgerhout,antwerp,Turnhoutsebaan 178 5C,Antwerp
693,Boom,antwerp,,Antwerp
694,Mechelen,antwerp,Hoogstraat 17,Brussels
695,Morkhoven,antwerp,Molenstraat 6 001,Leuven
696,Geel,antwerp,Heistraat 2C,Leuven
697,Sint-Katelijne-Waver,antwerp,Clemenceaustraat 106,Antwerp
698,Herentals,antwerp,Lierseweg 31,Antwerp
699,Beerzel,antwerp,Leuvensebaan 178,Leuven
700,Oud-Turnhout,antwerp,Rist 1,Antwerp
701,Geel,antwerp,Heistraat 2C,Leuven
702,Merksem,antwerp,Laarbekestraat 22 202,Antwerp
703,Borgerhout,antwerp,Joe Englishstraat 61,Antwerp
704,Borgerhout,antwerp,Stenenbrug 88 V3,Antwerp
705,Antwerp,antwerp,Pelikaanstraat 42,Antwerp
706,Geel,antwerp,Diestseweg 170 A,Leuven
707,Willebroek,antwerp,Stationsplein 29 302,Antwerp
708,Wommelgem,antwerp,Oude Baan 28,Antwerp
709,Hoboken,antwerp,Maalbootstraat 7,Antwerp
710,Sint-Katelijne-Waver,antwerp,Clemenceaustraat 104A,Antwerp
711,Willebroek,antwerp,August Van Landeghemstraat 63,Antwerp
712,Ekeren,antwerp,Prinshoeveweg 209 201,Antwerp
713,Wommelgem,antwerp,Autolei 13,Antwerp
714,Balen,antwerp,Vaartstraat 11,Leuven
715,Schoten,antwerp,Ridder Walter van Havrelaan 114 1,Antwerp
716,Oelegem,antwerp,Vlotstraat 2,Antwerp
717,Wommelgem,antwerp,Lode Zielenslaan 14 V2,Antwerp
718,Mechelen,antwerp,Hoveniersstraat 77,Brussels
719,Nijlen,antwerp,Gebroeders Van raemdonckstraat 19 Bus 202,Antwerp
720,Antwerp,antwerp,Brederodestraat 184,Antwerp
721,Balen,antwerp,Veldstraat 77,Leuven
722,Wilrijk,antwerp,Karel Mestdaghplein 11 4,Antwerp
723,Ekeren,antwerp,Ferdinand Verbieststraat 65 GLV Li,Antwerp
724,Wilrijk,antwerp,Bist 30 801,Antwerp
725,Borgerhout,antwerp,Generaal Eisenhowerlei 22 V1,Antwerp
726,Antwerp,antwerp,Luitenant Lippenslaan 52 302,Antwerp
727,Rumst,antwerp,Vissersstraat 41,Antwerp
728,Boechout,antwerp,Jan Frans Willemsstraat 6 6,Antwerp
729,Mechelen,antwerp,Zandpoortvest 28 4,Leuven
730,Berchem,antwerp,Fruithoflaan 102 0602,Antwerp
731,Antwerp,antwerp,Sint-Vincentiusstraat 37 301,Antwerp
732,Mechelen,antwerp,Haverwerf 5 101,Brussels
733,Blaasveld,antwerp,Mechelsesteenweg 268,Antwerp
734,Antwerp,antwerp,Dijlestraat 35,Antwerp
735,Turnhout,antwerp,Kadasterstraat 26,Antwerp
736,Willebroek,antwerp,Appeldonkstraat 112 201,Antwerp
737,Antwerp,antwerp,Lange van Bloerstraat 145,Antwerp
738,Herentals,antwerp,Herenthoutseweg 59 201,Antwerp
739,Boom,antwerp,Antwerpsestraat 432,Antwerp
740,Merksem,antwerp,Heirmanstraat 5 301,Antwerp
741,Mechelen,antwerp,Tervuursesteenweg 24 3,Brussels
742,Malle,antwerp,Dorpsplaats 21 2,Antwerp
743,Deurne,antwerp,Te Couwelaarlei 103,Antwerp
744,Itegem,antwerp,,Leuven
745,Merksem,antwerp,Heirmanstraat 12,Antwerp
746,Edegem,antwerp,Dokter Frans Hemeryckxlaan 17 5,Antwerp
747,Mortsel,antwerp,Lusthovenlaan 4,Antwerp
748,Mortsel,antwerp,Antwerpsestraat 64,Antwerp
749,Boom,antwerp,Jan Baptist Corremansstraat 82 5,Antwerp
750,Hemiksem,antwerp,Frans Huysmanslaan 4 6,Antwerp
751,Lier,antwerp,Spuilei 12 4,Antwerp
752,Varendonk,antwerp,Diestse baan 19 1,Leuven
753,Lier,antwerp,Parelstraat 5 2,Antwerp
754,Vorselaar,antwerp,Kuiperstraat 23A 1,Antwerp
755,Mechelen,antwerp,Elektriciteitstraat 33 604,Antwerp
756,Herentals,antwerp,Watervoort 7,Antwerp
757,Olen,antwerp,Lichtaartseweg 180 H,Antwerp
758,Lier,antwerp,,Antwerp
759,Geel,antwerp,Larumsebrugweg 20,Leuven
760,Berchem,antwerp,Wapenstilstandlaan 10 33,Antwerp
761,Willebroek,antwerp,Ijzerenwegstraat 2 102,Antwerp
762,Herentals,antwerp,Collegestraat 35 001,Antwerp
763,Berchem,antwerp,Lambert Briesstraat 7 201,Antwerp
764,Mechelen,antwerp,Bleekstraat 6 103,Antwerp
765,Tielen,antwerp,Tielendorp 36,Antwerp
766,Lier,antwerp,Peperstraat 6,Antwerp
767,Grobbendonk,antwerp,Schransstraat 8 201,Antwerp
768,Puurs-Sint-Amands,antwerp,de Buisseretlaan 25,Antwerp
769,Sint-Amands,antwerp,Heidestraat 103,Antwerp
770,Deurne,antwerp,Koningsarendlaan 88,Antwerp
771,Deurne,antwerp,Wouter Haecklaan 8,Antwerp
772,Edegem,antwerp,Boniverlei 176 6,Antwerp
773,Mechelen,antwerp,Leopoldstraat 80 101,Brussels
774,Niel,antwerp,Boomsestraat 34,Antwerp
775,Antwerp,antwerp,Camille Huysmanslaan 3 501,Antwerp
776,Poederlee,antwerp,Heerle 64,Antwerp
777,Veerle,antwerp,Eindhoutseweg 36,Leuven
778,Grobbendonk,antwerp,Herentalse steenweg 57,Antwerp
779,Antwerp,antwerp,Tulpstraat 16 001,Antwerp
780,Herenthout,antwerp,Bergense Steenweg 13 A+B,Antwerp
781,Grobbendonk,antwerp,Schoolstraat 17,Antwerp
782,Hoboken,antwerp,Hollebeekstraat 151 13,Antwerp
783,Schriek,antwerp,Leo Kempenaersstraat 47,Leuven
784,Lille,antwerp,Herentalsesteenweg 81,Antwerp
785,Olen,antwerp,Grensstraat 13,Antwerp
786,Herentals,antwerp,Wezelpad 6,Antwerp
787,Geel,antwerp,Oude-Brugweg 18,Liege
788,Grobbendonk,antwerp,Herentalsesteenweg 59 206,Antwerp
789,Vosselaar,antwerp,Dennendreef,Antwerp
790,Putte,antwerp,Peulisbaan 114,Leuven
791,Wilrijk,antwerp,Gaspar Verreyckenstraat 31 2,Antwerp
792,Hoboken,antwerp,Hollebeekstraat 169 13,Antwerp
793,Varendonk,antwerp,Rauwstraat 11,Leuven
794,Deurne,antwerp,Ergo-de Waellaan 4 301,Antwerp
795,Herentals,antwerp,Bovenrij 27 C,Antwerp
796,Deurne,antwerp,Jan van Parijsstraat 3 301,Antwerp
797,Vosselaar,antwerp,Dennendreef,Antwerp
798,Mechelen,antwerp,Elektriciteitstraat 35 802,Antwerp
799,Zoersel,antwerp,Zandstraat 58 4,Antwerp
800,Mortsel,antwerp,Krijgsbaan 196,Antwerp
801,Mechelen,antwerp,Lekkernijstraatje 10,Brussels
802,Sint-Amands,antwerp,Molendreef 5,Antwerp
803,Borgerhout,antwerp,Stenenbrug 101 501,Antwerp
804,Deurne,antwerp,Van Dornestraat 200 102,Antwerp
805,Antwerp,antwerp,Kommekensstraat 20,Antwerp
806,Merksem,antwerp,Annuntiatenstraat 22,Antwerp
807,Borgerhout,antwerp,Wilrijkstraat 26 2.2,Antwerp
808,Wommelgem,antwerp,Dasstraat 36 1 Links,Antwerp
809,Oud-Turnhout,antwerp,Dijkzijde 20,Antwerp
810,Wilrijk,antwerp,Chrysantenstraat 136,Antwerp
811,Veerle,antwerp,Hulstsestraat 117,Leuven
812,Merksem,antwerp,Kwadeveldenplein 2 402,Antwerp
813,Willebroek,antwerp,Vaartstraat 30,Antwerp
814,Antwerp,antwerp,Mechelsesteenweg 107 401,Antwerp
815,Breendonk,antwerp,Groenstraat 43,Antwerp
816,Lille,antwerp,Poederleese Weg 88 15,Antwerp
817,Sint-Amands,antwerp,Romain Steppestraat 83 1,Antwerp
818,Mechelen,antwerp,Elektriciteitstraat 27 002,Antwerp
819,Laakdal,antwerp,Meerlaarstraat 202,Leuven
820,Westerlo,antwerp,Haart 12,Leuven
821,Sint-Katelijne-Waver,antwerp,IJzerenveld 164A,Antwerp
822,Hoboken,antwerp,Oudstrijderslaan 47 V3L,Antwerp
823,Lier,antwerp,Ringenhofweg 91 14,Antwerp
824,Booischot,antwerp,Kleine steenweg 145,Leuven
825,Mechelen,antwerp,Abeelstraat 96,Brussels
826,Laakdal,antwerp,Broekstraat 11,Leuven
827,Deurne,antwerp,Tweemontstraat 109,Antwerp
828,Deurne,antwerp,Herentalsebaan 43 C2.1,Antwerp
829,Beerzel,antwerp,Vinkstraat 6,Leuven
830,Wilrijk,antwerp,Heistraat 69 101,Antwerp
831,Booischot,antwerp,Ter Laken 2 1,Leuven
832,Booischot,antwerp,Ter Laken 2 3,Leuven
833,Willebroek,antwerp,August Van Landeghemstraat 58,Antwerp
834,Lier,antwerp,Elzenlaan 15,Antwerp
835,Westerlo,antwerp,Kerkstraat 5,Leuven
836,Westerlo,antwerp,Stippelberg 36,Leuven
837,Hulshout,antwerp,Langestraat 10 1/1,Leuven
838,Schelle,antwerp,Tolhuisstraat 125,Antwerp
839,Westerlo,antwerp,Meidoornstraat 24,Leuven
840,Meerhout,antwerp,Kiezel 7,Leuven
841,Wilrijk,antwerp,Mastplein 63,Antwerp
842,Antwerp,antwerp,Cyriel Buyssestraat 22 1,Antwerp
843,Balen,antwerp,Soef 83 4,Leuven
844,Antwerp,antwerp,Verbondstraat 108 5,Antwerp
845,Nijlen,antwerp,Doelstraat 3,Antwerp
846,Boom,antwerp,Nielsestraat 111 C202,Antwerp
847,Berchem,antwerp,Marie-Josélaan 73,Antwerp
848,Zwijndrecht,antwerp,Lindenstraat 72,Antwerp
849,Balen,antwerp,Molenstraat 121,Leuven
850,Antwerp,antwerp,Berchemlei 85 101,Antwerp
851,Grobbendonk,antwerp,Pater Voordeckersstraat 4,Antwerp
852,Wommelgem,antwerp,Dasstraat 36 2R,Antwerp
853,Lier,antwerp,Komeetstraat 7 3,Antwerp
854,Bonheiden,antwerp,Nieuwstraat 10 0.5,Leuven
855,Lier,antwerp,Maasfortbaan 201 4,Antwerp
856,Lier,antwerp,Dageraadsstraat 20 2,Antwerp
857,Varendonk,antwerp,Vorstse Baan 70,Leuven
858,Antwerp,antwerp,Oude Koornmarkt 49 3,Antwerp
859,Brasschaat,antwerp,De Borrekenslei 50 V1R,Antwerp
860,Deurne,antwerp,Ergo-de Waellaan 5 2,Antwerp
861,Kapellen,antwerp,Akkerstraat 42,Antwerp
862,Meerhout,antwerp,Lindestraat 51,Leuven
863,Deurne,antwerp,Lundenstraat 2 3VL,Antwerp
864,Itegem,antwerp,Bevelsesteenweg 42,Antwerp
865,Mechelen,antwerp,Augustijnenstraat 48,Brussels
866,Merksem,antwerp,Nieuwdreef 117 V5,Antwerp
867,Balen,antwerp,Oude Molsebaan 34,Leuven
868,Beerzel,antwerp,Mechelbaan 565 2,Leuven
869,Wommelgem,antwerp,Dasstraat 36 2L,Antwerp
870,Laakdal,antwerp,Nieuwstraat 76,Leuven
871,Antwerp,antwerp,Parochiaanstraat 14 001,Antwerp
872,Beerse,antwerp,Engstraat 20,Antwerp
873,Deurne,antwerp,Wim Saerensplein 21/23 101,Antwerp
874,Grobbendonk,antwerp,Bouwelse Steenweg 55 B2.9,Antwerp
875,Berchem,antwerp,Vosstraat 330,Antwerp
876,Kontich,antwerp,Schuttershofstraat 15,Antwerp
877,Antwerp,antwerp,Prins Albertlei 3,Antwerp
878,Onze-Lieve-Vrouw-Waver,antwerp,Dijk 38 D023,Antwerp
879,Meerhout,antwerp,Olmsebaan 188,Leuven
880,Malle,antwerp,Zandstraat 1 3,Antwerp
881,Grobbendonk,antwerp,Bouwelse Steenweg 55 B0.2,Antwerp
882,Deurne,antwerp,Tweemontstraat 296,Antwerp
883,Berchem,antwerp,De Roest d'Alkemadelaan 15 V5- bus 24,Antwerp
884,Antwerp,antwerp,Oranjestraat 106 001,Antwerp
885,Herentals,antwerp,Koppelandstraat 39 101,Antwerp
886,Antwerp,antwerp,Ellermanstraat 61 2010,Antwerp
887,Turnhout,antwerp,De Merodelei 95 4,Antwerp
888,Willebroek,antwerp,Camille Huysmansstraat 14,Antwerp
889,Wilrijk,antwerp,Bist 73,Antwerp
890,Antwerp,antwerp,Bisschopstraat 23 302,Antwerp
891,Mechelen,antwerp,Oscar Van Kesbeeckstraat 22 202,Antwerp
892,Deurne,antwerp,Karel van Overmeirelaan 30 7,Antwerp
893,Mol,antwerp,Guido Gezellestraat 51 1,Leuven
894,Antwerp,antwerp,Charles de Costerlaan 2 401,Antwerp
895,Brecht,antwerp,Sint Willebrordusstraat 15,Antwerp
896,Lint,antwerp,Torfsstraat 2,Antwerp
897,Deurne,antwerp,De Manstraat 77,Antwerp
898,Mechelen,antwerp,Elektriciteitstraat 35 104,Antwerp
899,Berchem,antwerp,De Roest d'Alkemadelaan 7,Antwerp
900,Deurne,antwerp,Merksemsesteenweg 211 001,Antwerp
